url,Create Date,Create Location,Date,image_url,Style,Genre,Media,Location,tags,Series,Period,Theme,Share
https://www.wikiart.org/en/martin-johnson-heade/still-life-with-apple-blossoms-in-a-nautilus-shell-1870,1870,,1870,https://uploads2.wikiart.org/images/martin-johnson-heade/still-life-with-apple-blossoms-in-a-nautilus-shell-1870.jpg!Large.jpg,Realism,still life,,,Still life photography|Flower|Plant|Cut flowers|Botany|Bouquet,,,,
https://www.wikiart.org/en/john-martin/the-destruction-of-the-pharoah-s-host-1833,1833,,1833,https://uploads7.wikiart.org/images/john-martin/the-destruction-of-the-pharoah-s-host-1833.jpg!Large.jpg,Romanticism,religious painting,mezzotint|paper,,Stock photography,Illustrations to the Bible,,,
https://www.wikiart.org/en/karl-bryullov/portrait-of-vincenzo-tittoni-1852,1852,,1852,https://uploads0.wikiart.org/images/karl-bryullov/portrait-of-vincenzo-tittoni-1852.jpg!Large.jpg,Romanticism,portrait,watercolor|paper,,male-portraits|Gentleman,,,,
https://www.wikiart.org/en/currier-and-ives/western-river-scenery-1866,1866,,1866,https://uploads4.wikiart.org/images/currier-and-ives/western-river-scenery-1866.jpg,Romanticism,landscape,,,Tree|Nature|Natural landscape|Woody plant|Adaptation|Plant|Bayou,,,,
https://www.wikiart.org/en/michael-bell/the-n-and-the-r-2010,2010,,c.2008 - c.2010; United States|2010,https://uploads3.wikiart.org/images/michael-bell/the-n-and-the-r-2010.jpg,Neo-Figurative Art|New Realism,allegorical painting,oil|canvas,,Picture frame|Water,,,,
https://www.wikiart.org/en/utagawa-kuniyoshi/woman-samurai,,,,https://uploads2.wikiart.org/images/utagawa-kuniyoshi/woman-samurai.jpg!Large.jpg,Ukiyo-e,portrait,,,female-portraits|Text|Interaction,,,,
https://www.wikiart.org/en/giovanni-segantini/das-pflugen-1890,1890,,1890,https://uploads6.wikiart.org/00144/images/giovanni-segantini/das-pfl-gen-1890.jpg!Large.jpg,Neo-Impressionism|Divisionism,genre painting,,"Neue Pinakothek, Munich, Germany",Horse|Pack animal|Working animal|Rural area,,,,
https://www.wikiart.org/en/pierre-auguste-renoir/woman-wearing-a-hat-1889,1889,,1889,https://uploads8.wikiart.org/images/pierre-auguste-renoir/woman-wearing-a-hat-1889.jpg!Large.jpg,Impressionism,portrait,oil|canvas,Private Collection,Lady,,Rejection of Impressionism,,
https://www.wikiart.org/en/giorgio-morandi/natura-morta-7,,,,https://uploads0.wikiart.org/images/giorgio-morandi/natura-morta-7.jpg,Magic Realism,still life,,,Still life photography|Vase,,,,
https://www.wikiart.org/en/robert-william-buss/portrait-of-robert-graves-1835,1835,,1835,https://uploads5.wikiart.org/00268/images/robert-william-buss/robert-graves-jackson.jpg!Large.jpg,Romanticism,portrait,,,,,,,
https://www.wikiart.org/en/karel-appel/5c18f970edc2c9148025a486,,,,https://uploads4.wikiart.org/00215/images/karel-appel/31396922867-17ca5719b3-o.jpg!Large.jpg,,abstract,,,,,,,
https://www.wikiart.org/en/marc-chagall/wandering-jew-1914,1914,"Liozna, near Vitebsk","1914|1914; Liozna, near Vitebsk, Belarus|Liozna, near Vitebsk",https://uploads2.wikiart.org/images/marc-chagall/wandering-jew-1914.jpg!Large.jpg,Expressionism,genre painting,paper|ink,,allegories-and-symbols|fictional-characters|Wandering-Jew|Christian-folklore,,,,
https://www.wikiart.org/en/richard-smith/slot-machine-1962-1,1962,,1962,https://uploads4.wikiart.org/images/richard-smith/slot-machine-1962-1.jpg!Large.jpg,Abstract Expressionism|Pop Art,figurative,,,,,,,
https://www.wikiart.org/en/jesus-meneses-del-barco/autumn-1970,,,,https://uploads4.wikiart.org/00332/images/jesus-meneses-del-barco/oto-o-1970-acuarela-70x100-1.jpg!Large.jpg,,,,,,,,,
https://www.wikiart.org/en/brassai/f-lix-labisse-1948,1948,,1948,https://uploads6.wikiart.org/images/brassai/f-lix-labisse-1948.jpg!Large.jpg,Surrealism,photo,,,Photograph|Snapshot|Vintage clothing,,,,
https://www.wikiart.org/en/barkley-l-hendricks/banana-skin-1979,1979,,1979,https://uploads2.wikiart.org/00287/images/barkley-l-hendricks/banana-skin-1979.jpg!Large.jpg,Photorealism,figurative,,,Footwear,,,,
https://www.wikiart.org/en/boris-kustodiev/children-1900,1900,,1900,https://uploads0.wikiart.org/images/boris-kustodiev/children-1900.jpg!Large.jpg,Realism,sketch and study,,,furniture-and-decoration|children portraits|Sketch|Figure drawing|Standing,,,,
https://www.wikiart.org/en/vasyl-yermylov/cover-of-litstroy-1933,1933,,1933,https://uploads6.wikiart.org/00124/images/vasyl-yermylov/cover-of-litstroy-1933.jpg!Large.jpg,Constructivism,design,,,Font,,,,
https://www.wikiart.org/en/max-ernst/illustration-to-a-week-of-kindness-1934-18,1934,Paris,"1934|Paris|1934; Paris, France",https://uploads5.wikiart.org/images/max-ernst/illustration-to-a-week-of-kindness-1934-18.jpg!Large.jpg,Surrealism,illustration,paper|collage,"Staatsgalerie Stuttgart, Stuttgart, Germany",allegories-and-symbols|couples,"""A Week of Kindness""",First French period,,
https://www.wikiart.org/en/george-dawe/kirill-fyodorovich-kazachkovsky-russian-general,,,,https://uploads2.wikiart.org/00318/images/george-dawe/kazachkovsky-kirill-fyodorovich.jpg!Large.jpg,Neoclassicism,portrait,,"Hermitage Museum, Saint Petersburg, Russia",male-portraits,,,,
https://www.wikiart.org/en/camille-corot/forest-clearing-in-the-limousin,1850,,1850,https://uploads7.wikiart.org/images/camille-corot/forest-clearing-in-the-limousin.jpg!Large.jpg,Realism,landscape,oil|canvas,Private Collection,forests-and-trees|Limousin|Tree|Forest|Grass,,,"French cityscapes, landscapes and seascapes",
https://www.wikiart.org/en/thomas-kinkade/disney-dreams,,,,https://uploads8.wikiart.org/images/thomas-kinkade/disney-dreams.jpg!Large.jpg,Kitsch,literary painting,,,Mythology,,,,
https://www.wikiart.org/en/philip-guston/box-tree-rome,,,,https://uploads7.wikiart.org/images/philip-guston/box-tree-rome.jpg!Large.jpg,Neo-Expressionism,cityscape,,,streets-and-squares|forests-and-trees|Pink,,,,
https://www.wikiart.org/en/victor-pasmore/yellow-abstract-1961,1961,,1961,https://uploads6.wikiart.org/images/victor-pasmore/yellow-abstract-1961.jpg!Large.jpg,Color Field Painting,abstract,aluminium|oil,"Tate Modern, London, UK",Table,,,,
https://www.wikiart.org/en/spyros-papaloukas/landscape-4,,,,https://uploads8.wikiart.org/images/spyros-papaloukas/landscape-4.jpg,Expressionism,cityscape,,,,,,,
https://www.wikiart.org/en/leonid-muchnyk/male-portrait,,,,https://uploads6.wikiart.org/00124/images/leonid-muchnyk/male-portrait.jpg!Large.jpg,Socialist Realism,portrait,,,Sketch|Chin|Forehead|Jaw,,,,
https://www.wikiart.org/en/henri-de-toulouse-lautrec/two-friends-1895-1,1895,,1895,https://uploads6.wikiart.org/images/henri-de-toulouse-lautrec/two-friends-1895-1.jpg!Large.jpg,Post-Impressionism,genre painting,cardboard|oil,"E.G. Bührle Foundation, Zürich, Switzerland",female-portraits,,,,
https://www.wikiart.org/en/paul-cezanne/the-garden-terrace-at-les-lauves-1906,1906,,1906,https://uploads3.wikiart.org/images/paul-cezanne/the-garden-terrace-at-les-lauves-1906.jpg!Large.jpg,Cubism,landscape,watercolor|paper,Private Collection,Sketch,,Final period,,
https://www.wikiart.org/en/louise-bourgeois/femme-maison-2001,2001,,2001,https://uploads5.wikiart.org/00328/images/louise-bourgeois/femme-maison-2001-2.jpg!Large.jpg,Feminist Art|Confessional Art,sculpture,,,,Femme Maison,,,
https://www.wikiart.org/en/edwin-lord-weeks/leaving-for-the-hunt,,,,https://uploads8.wikiart.org/images/edwin-lord-weeks/leaving-for-the-hunt.jpg!Large.jpg,Orientalism,genre painting,oil|canvas,Private Collection,animals|group-portraits|horses|palaces-and-mausoleums|Holy places|Ancient history|Tourism|History,,,,
https://www.wikiart.org/en/bela-czobel/czobel-bela-1916-1916,1916,,1916,https://uploads3.wikiart.org/00387/images/bela-czobel/cz-bel-b-la-1916.JPG!Large.JPG,,interior,,,,,,,
https://www.wikiart.org/en/mathias-goeritz/star-of-david-1965,1965,,1965,https://uploads4.wikiart.org/images/mathias-goeritz/star-of-david-1965.jpg,Spatialism,religious painting,,,Pattern|Line|Beige,,,,
https://www.wikiart.org/en/george-bouzianis/landscape-1918,1918,,1918,https://uploads1.wikiart.org/images/george-bousianis/landscape-1918.jpg,Expressionism,cityscape,,,Tree|Woodland|Forest,,,,
https://www.wikiart.org/en/alexandre-gabriel-decamps/turkish-merchant-smoking-in-his-shop-1844,1844,,1844,https://uploads1.wikiart.org/00297/images/alexandre-gabriel-decamps/alexandre-gabriel-decamps-turkish-merchant-smoking-in-his-shop-wga06142.jpg!Large.jpg,Orientalism|Romanticism,genre painting,oil|canvas,"Musée d'Orsay, Paris, France",,,,,
https://www.wikiart.org/en/ferdinand-du-puigaudeau/the-moonlit-river-la-riviere-au-clair-de-lune,,,,https://uploads0.wikiart.org/00323/images/ferdinand-du-puigaudeau/the-moonlit-river-la-rivi-re-au-clair-de-lune-by-fernand-du-puigaudeau.jpg!Large.jpg,Impressionism,landscape,,,,,,,
https://www.wikiart.org/en/shibata-zeshin/still-life-1880,1880,,1880,https://uploads1.wikiart.org/images/shibata-zeshin/still-life-1880.jpg!Large.jpg,Ukiyo-e,still life,,,Botany,,,,
https://www.wikiart.org/en/pasquale-celommi/primavera-bozzetto-1901,1901,,1901,https://uploads6.wikiart.org/00335/images/pasquale-celommi/pasquale-celommi-primavera-bozzetto-celommip-47.jpg,Realism,genre painting,,,,,,,
https://www.wikiart.org/en/thomas-dewing/before-the-mirror-1910,1910,,1910,https://uploads4.wikiart.org/00114/images/thomas-dewing/before-the-mirror-1910.jpg!Large.jpg,Tonalism,genre painting,,,Lady,,,,
https://www.wikiart.org/en/kent-monkman/united-in-love-2018,2018,,2018,https://uploads8.wikiart.org/00309/images/kent-monkman/united-in-love-2018.png!Large.png,Postcolonial art|Queer art,photo,,,,,,,
https://www.wikiart.org/en/konstantin-korovin/roses-fruit-wine-1912,1912,,1912,https://uploads2.wikiart.org/images/konstantin-korovin/roses-fruit-wine-1912.jpg!Large.jpg,Impressionism,still life,,,flowers-and-plants|Still life photography|Garden roses|Flower|Bouquet|Plant,,,,
https://www.wikiart.org/en/andrey-shishkin/pozvizd-2015,2015,,2015|2015; Russian Federation,https://uploads3.wikiart.org/00243/images/andrey-shishkin/pozvizd.jpg!Large.jpg,Kitsch,mythological painting,oil,,,,,,
https://www.wikiart.org/en/charles-garabedian/family-portrait-1964,1964,,1964,https://uploads0.wikiart.org/00140/images/charles-garabedian/family-portrait-1964.jpg,Contemporary Realism,portrait,,,Fun,,,,
https://www.wikiart.org/en/james-tissot/nadab-and-abihu-are-killed-in-the-tabernacle-leviticus-1900,1900,,1900,https://uploads7.wikiart.org/images/james-tissot/nadab-and-abihu-are-killed-in-the-tabernacle-leviticus-1900.jpg!Large.jpg,Symbolism,religious painting,,,priests-and-sacraments,,,,
https://www.wikiart.org/en/anna-ostroumova-lebedeva/fontanka-1922,1922,,1922; Russian Federation|1922,https://uploads0.wikiart.org/images/anna-ostroumova-lebedeva/fontanka-1922.jpg!Large.jpg,Art Nouveau (Modern),cityscape,,,streets-and-squares|St.-Petersburg|Sketch|Line,,,,
https://www.wikiart.org/en/paul-signac/the-entrance-to-the-grand-canal-venice,,,,https://uploads3.wikiart.org/images/paul-signac/the-entrance-to-the-grand-canal-venice.jpg!Large.jpg,Impressionism,cityscape,,,Venice|City|Sky,,,,
https://www.wikiart.org/en/emperor-huizong/golden-pheasant-and-cotton-rose-flowers,,,,https://uploads8.wikiart.org/images/emperor-huizong/golden-pheasant-and-cotton-rose-flowers.jpg!Large.jpg,Gongbi,bird-and-flower painting,,,Botany,,,,
https://www.wikiart.org/en/yuriy-zlotnikov/zlotnikov-6,1967,,1967,https://uploads3.wikiart.org/00215/images/yuriy-zlotnikov/144a794150ee25ebf5f6a75aa9d04cf3-980x.jpg!Large.jpg,Abstract Art,abstract,,,,,,,
https://www.wikiart.org/en/richard-parkes-bonington/venice-grand-canal-sunset,,,,https://uploads3.wikiart.org/images/richard-parkes-bonington/venice-grand-canal-sunset.jpg!Large.jpg,Romanticism,cityscape,oil|canvas,Private Collection,sunrise-and-sunset|Venice|Waterway|Gondola|Canal|Sky|Boat|Water|City,,,,
https://www.wikiart.org/en/oswaldo-vigas/muchacha-de-los-andes-1947,1947,,1947|1947; Other Country,https://uploads0.wikiart.org/00175/images/oswaldo-vigas/527.jpg!Large.jpg,Expressionism,,,,Lady,,Expressionist,,
https://www.wikiart.org/en/max-ernst/illustration-to-a-week-of-kindness-1934-56,1934,Paris,"1934|Paris|1934; Paris, France",https://uploads5.wikiart.org/images/max-ernst/illustration-to-a-week-of-kindness-1934-56.jpg!Large.jpg,Surrealism,illustration,paper|collage,"Staatsgalerie Stuttgart, Stuttgart, Germany",allegories-and-symbols|instruments-and-mechanisms|Mythology|Fictional character,"""A Week of Kindness""",First French period,,
https://www.wikiart.org/en/adolph-de-meyer/advertisement-for-elizabeth-arden-cosmetics-1927-1,1927,,1927,https://uploads1.wikiart.org/images/adolph-de-meyer/advertisement-for-elizabeth-arden-cosmetics-1927-1.jpg!Large.jpg,Pictorialism,advertisement,,,Face|Photograph|Lady|Beauty|Eyebrow|Lip|Retro style|Vintage clothing,,,,
https://www.wikiart.org/en/bela-czobel/czobel-bela-fekvo-borju,,,,https://uploads0.wikiart.org/00387/images/bela-czobel/czobel-bela-fekv-borju.JPG!Large.JPG,,,,,,,,,
https://www.wikiart.org/en/robert-rauschenberg/untitled-2003,2003,,2003,https://uploads3.wikiart.org/00238/images/robert-rauschenberg/untitled-2003.jpg!Large.jpg,Neo-Dada,sculpture,,,,,,,
https://www.wikiart.org/en/marcel-duchamp/3-standard-stoppages-1914,1914,,1914,https://uploads1.wikiart.org/00519/images/marcel-duchamp/t07507-10.jpg!Large.jpg,,,glass|wood,,,,,,
https://www.wikiart.org/en/paul-serusier/spring-1890,1890,,1890|1890; France,https://uploads4.wikiart.org/images/paul-serusier/spring-1890.jpg,Synthetism,landscape,oil|canvas,,spring|countryside|gardens-and-parks|walking|Tree,,,,
https://www.wikiart.org/en/ruth-vollmer/unknown-title-1,,,,https://uploads7.wikiart.org/images/ruth-vollmer/unknown-title-1.jpg,Minimalism,sculpture,,,Product,,,,
https://www.wikiart.org/en/herve-telemaque/escale-1964,1964,,1964,https://uploads6.wikiart.org/images/herve-telemaque/escale-1964.jpg,Pop Art,figurative,,,,,,,
https://www.wikiart.org/en/camille-corot/the-ford-under-the-bended-tree,1828,,1828,https://uploads6.wikiart.org/images/camille-corot/the-ford-under-the-bended-tree.jpg!Large.jpg,Realism,landscape,oil|canvas,Private Collection,animals|sunrise-and-sunset|lakes-and-ponds|cows|Tree,,,"Other cityscapes, landscapes and seascapes",
https://www.wikiart.org/en/gianni-sarcone/memorys-gate-2011,2011,,2011,https://uploads4.wikiart.org/00184/images/gianni-sarcone/flat-1000x1000-075-f-u3.jpg!Large.jpg,Op Art,abstract,silkscreen,,Circle|Line,,,,
https://www.wikiart.org/en/asano-takeji/rain-in-higashi-honganji-temple-kyoto-1935,1935,,1935,https://uploads8.wikiart.org/images/asano-takeji/rain-in-higashi-honganji-temple-kyoto-1935.jpg!Large.jpg,Shin-hanga,cityscape,,,Chinese architecture|Temple|Japanese architecture|Pagoda|Building|Sketch|House,,,,
https://www.wikiart.org/en/helen-frankenthaler/monotype-i-1981,1981,,1981,https://uploads5.wikiart.org/images/helen-frankenthaler/monotype-i-1981.jpg,Abstract Expressionism|Lyrical Abstraction,abstract,,,,,,,
https://www.wikiart.org/en/albert-aublet/lheure-du-bain-au-treport,,,,https://uploads7.wikiart.org/00290/images/albert-aublet/l-heure-du-bain-au-tr-port.PNG!Large.PNG,Impressionism,genre painting,oil,,Tourism,,,,
https://www.wikiart.org/en/david-hare/moon-cage-1955,1955,,1955,https://uploads4.wikiart.org/images/david-hare/moon-cage-1955.jpg,Abstract Expressionism|Surrealism,sculpture,,,,,,,
https://www.wikiart.org/en/helene-guinepied/p1-14,1910,,1910,https://uploads7.wikiart.org/00277/images/helene-guinepied/p1-14.jpeg!Large.jpeg,Impressionism,landscape,,,,,,,
https://www.wikiart.org/en/camille-corot/rocks-in-a-glade,,,,https://uploads1.wikiart.org/images/camille-corot/rocks-in-a-glade.jpg!Large.jpg,Realism,landscape,oil|canvas,Private Collection,forests-and-trees|cliffs-and-rocks|Brown|Tree,,,"Other cityscapes, landscapes and seascapes",
https://www.wikiart.org/en/bela-czobel/bela-czobel-nature-morte-1963-pompidou-0,,,,https://uploads0.wikiart.org/00411/images/bela-czobel/bela-czobel-nature-morte-1963-pompidou.JPG!Large.JPG,,,,,,,,,
https://www.wikiart.org/en/alexander-roitburd/roitburd-vs-caravaggio-opus-005-2009,2009,,2009,https://uploads7.wikiart.org/00155/images/alexander-roitburd/opus-005.jpg,Transavantgarde,figurative,oil|canvas,,Mythology,Roitburd VS Caravaggio. 2009,,,
https://www.wikiart.org/en/konstantin-yuon/the-animal-kingdom-1908,1908,,1908,https://uploads1.wikiart.org/images/konstantin-yuon/the-animal-kingdom-1908.jpg!Large.jpg,Symbolism,religious painting,watercolor|paper|pen|ink,"Tretyakov Gallery, Moscow, Russia",animals|monochrome|Rock|Geology|Tree,The Creation of the World,,,
https://www.wikiart.org/en/alex-colville/living-room-2000,2000,,2000,https://uploads0.wikiart.org/images/alex-colville/living-room-2000.jpg,Contemporary Realism,genre painting,,,Sitting,,,,
https://www.wikiart.org/en/oleg-holosiy/through-foliage-1992,1992,,1992,https://uploads4.wikiart.org/00157/images/oleg-holosiy/through-foliage-1992.jpg,Transavantgarde,figurative,,,Vegetation|Jungle|Natural environment|Plant|Tree|Elaeis|Leaf,,,,
https://www.wikiart.org/en/vasyl-kasiyan/ivan-franko,,,,https://uploads1.wikiart.org/00306/images/vasyl-kasiyan/93474101-2578087939097442-4908956673671954432-n.jpg!Large.jpg,Socialist Realism,portrait,,,Facial hair|Head|Beard|Sketch|Forehead|Human,,,,
https://www.wikiart.org/en/childe-hassam/white-barn,1882,,1882,https://uploads4.wikiart.org/images/childe-hassam/white-barn.jpg!Large.jpg,Impressionism,landscape,watercolor,,houses-and-buildings|countryside|forests-and-trees|Nature|Tree|Natural landscape|Natural environment|Forest|Woodland|Old-growth forest,,,,
https://www.wikiart.org/en/morteza-katouzian/untitled-1,2006,,"2006|2006; Iran, Islamic Republic of",https://uploads6.wikiart.org/00107/images/morteza-katouzian/d20.jpg!Large.jpg,Realism,portrait,oil|canvas,,female-portraits|Face|Head|Eye,,,,
https://www.wikiart.org/en/eyvind-earle/jeweled-coast-1976,1976,,1976|1976; United States,https://uploads2.wikiart.org/images/eyvind-earle/jeweled-coast-1976.jpg!Large.jpg,Magic Realism,landscape,,,Nature|Water|Tree|Organism,,,,
https://www.wikiart.org/en/claude-monet/autumn-on-the-seine-at-argenteuil,1873,,1873,https://uploads8.wikiart.org/images/claude-monet/autumn-on-the-seine-at-argenteuil.jpg!Large.jpg,Impressionism,landscape,,,Natural landscape|Waterway|Bayou|Bank|Tree,,,,
https://www.wikiart.org/en/aydin-aghdashloo/renaissance-tree-panels-of-a-diptych,1974,,1974,https://uploads8.wikiart.org/00107/images/aydin-aghdashloo/dyp2-0.jpg!Large.jpg,,landscape,,,Rock|Leaf|Tree|Geology,,,,
https://www.wikiart.org/en/henri-pierre-picou/angel-of-love-1884,1884,,1884,https://uploads7.wikiart.org/00339/images/henri-pierre-picou/picou-henri-pierre-angel-of-love-1884.jpg,Academicism,nude painting (nu)|allegorical painting,oil,,1880s paintings from France,,,,
